psgc_code,reference_year,population,source
1380602009,2024,1417,2024 POPCEN (PSA)
1380602010,2024,2273,2024 POPCEN (PSA)
1380603000,2024,32236,2024 POPCEN (PSA)
1380603003,2024,2529,2024 POPCEN (PSA)
1380603004,2024,3830,2024 POPCEN (PSA)
1380603005,2024,3549,2024 POPCEN (PSA)
1380603006,2024,1245,2024 POPCEN (PSA)
1380603007,2024,2678,2024 POPCEN (PSA)
1380603008,2024,1553,2024 POPCEN (PSA)
1380603009,2024,1788,2024 POPCEN (PSA)
1380603010,2024,900,2024 POPCEN (PSA)
1380603011,2024,2633,2024 POPCEN (PSA)
1380603012,2024,1115,2024 POPCEN (PSA)
1380603013,2024,4130,2024 POPCEN (PSA)
1380603014,2024,1487,2024 POPCEN (PSA)
1380603015,2024,1273,2024 POPCEN (PSA)
1380603016,2024,1399,2024 POPCEN (PSA)
1380603017,2024,965,2024 POPCEN (PSA)
1380603018,2024,1162,2024 POPCEN (PSA)
1380604000,2024,46350,2024 POPCEN (PSA)
1380604001,2024,609,2024 POPCEN (PSA)
1380604002,2024,1095,2024 POPCEN (PSA)
1380604003,2024,954,2024 POPCEN (PSA)
1380604004,2024,1315,2024 POPCEN (PSA)
1380604005,2024,1103,2024 POPCEN (PSA)
1380604006,2024,454,2024 POPCEN (PSA)
1380604007,2024,2062,2024 POPCEN (PSA)
1380604008,2024,20995,2024 POPCEN (PSA)
1380604009,2024,3077,2024 POPCEN (PSA)
1380604014,2024,3436,2024 POPCEN (PSA)
1380604015,2024,2503,2024 POPCEN (PSA)
1380604016,2024,1364,2024 POPCEN (PSA)
1380604017,2024,1076,2024 POPCEN (PSA)
1380604018,2024,2091,2024 POPCEN (PSA)
1380604019,2024,4216,2024 POPCEN (PSA)
1380605000,2024,134484,2024 POPCEN (PSA)
1380605001,2024,2015,2024 POPCEN (PSA)
1380605002,2024,1079,2024 POPCEN (PSA)
1380605003,2024,1447,2024 POPCEN (PSA)
1380605004,2024,1341,2024 POPCEN (PSA)
1380605005,2024,505,2024 POPCEN (PSA)
1380605006,2024,766,2024 POPCEN (PSA)
1380605007,2024,738,2024 POPCEN (PSA)
1380605008,2024,307,2024 POPCEN (PSA)
1380605009,2024,899,2024 POPCEN (PSA)
1380605012,2024,13761,2024 POPCEN (PSA)
1380605013,2024,1805,2024 POPCEN (PSA)
1380605014,2024,2945,2024 POPCEN (PSA)
1380605015,2024,3587,2024 POPCEN (PSA)
1380605016,2024,1630,2024 POPCEN (PSA)
1380605017,2024,2150,2024 POPCEN (PSA)
1380605018,2024,856,2024 POPCEN (PSA)
1380605019,2024,1573,2024 POPCEN (PSA)
1380605020,2024,781,2024 POPCEN (PSA)
1380605021,2024,1358,2024 POPCEN (PSA)
1380605022,2024,1416,2024 POPCEN (PSA)
1380605023,2024,384,2024 POPCEN (PSA)
1380605024,2024,867,2024 POPCEN (PSA)
1380605025,2024,1076,2024 POPCEN (PSA)
1380605026,2024,643,2024 POPCEN (PSA)
1380605027,2024,526,2024 POPCEN (PSA)
1380605028,2024,841,2024 POPCEN (PSA)
1380605029,2024,1242,2024 POPCEN (PSA)
1380605030,2024,659,2024 POPCEN (PSA)
1380605031,2024,459,2024 POPCEN (PSA)
1380605032,2024,2949,2024 POPCEN (PSA)
1380605033,2024,860,2024 POPCEN (PSA)
1380605034,2024,640,2024 POPCEN (PSA)
1380605035,2024,1024,2024 POPCEN (PSA)
1380605036,2024,1467,2024 POPCEN (PSA)
1380605037,2024,1078,2024 POPCEN (PSA)
1380605038,2024,1986,2024 POPCEN (PSA)
1380605039,2024,1203,2024 POPCEN (PSA)
1380605040,2024,1426,2024 POPCEN (PSA)
1380605041,2024,1551,2024 POPCEN (PSA)
1380605042,2024,1785,2024 POPCEN (PSA)
1380605043,2024,1615,2024 POPCEN (PSA)
1380605044,2024,1765,2024 POPCEN (PSA)
1380605045,2024,3037,2024 POPCEN (PSA)
1380605046,2024,644,2024 POPCEN (PSA)
1380605047,2024,1332,2024 POPCEN (PSA)
1380605048,2024,1501,2024 POPCEN (PSA)
1380605049,2024,1283,2024 POPCEN (PSA)
1380605050,2024,955,2024 POPCEN (PSA)
1380605051,2024,548,2024 POPCEN (PSA)
1380605052,2024,8026,2024 POPCEN (PSA)
1380605053,2024,3415,2024 POPCEN (PSA)
1380605054,2024,1401,2024 POPCEN (PSA)
1380605055,2024,3010,2024 POPCEN (PSA)
1380605056,2024,2200,2024 POPCEN (PSA)
1380605057,2024,1118,2024 POPCEN (PSA)
1380605058,2024,443,2024 POPCEN (PSA)
1380605059,2024,553,2024 POPCEN (PSA)
1380605060,2024,1167,2024 POPCEN (PSA)
1380605061,2024,459,2024 POPCEN (PSA)
1380605062,2024,796,2024 POPCEN (PSA)
1380605063,2024,726,2024 POPCEN (PSA)
1380605064,2024,290,2024 POPCEN (PSA)
1380605065,2024,616,2024 POPCEN (PSA)
1380605066,2024,2057,2024 POPCEN (PSA)
1380605067,2024,1387,2024 POPCEN (PSA)
1380605069,2024,1256,2024 POPCEN (PSA)
1380605070,2024,2063,2024 POPCEN (PSA)
1380605071,2024,658,2024 POPCEN (PSA)
1380605072,2024,1785,2024 POPCEN (PSA)
1380605073,2024,628,2024 POPCEN (PSA)
1380605074,2024,858,2024 POPCEN (PSA)
1380605075,2024,4332,2024 POPCEN (PSA)
1380605076,2024,3977,2024 POPCEN (PSA)
1380605077,2024,4221,2024 POPCEN (PSA)
1380605078,2024,4466,2024 POPCEN (PSA)
1380605079,2024,962,2024 POPCEN (PSA)
1380605080,2024,663,2024 POPCEN (PSA)
1380605081,2024,683,2024 POPCEN (PSA)
1380605082,2024,729,2024 POPCEN (PSA)
1380605083,2024,957,2024 POPCEN (PSA)
1380605084,2024,1473,2024 POPCEN (PSA)
1380605085,2024,804,2024 POPCEN (PSA)
1380606000,2024,398396,2024 POPCEN (PSA)
1380606001,2024,1228,2024 POPCEN (PSA)
1380606002,2024,4237,2024 POPCEN (PSA)
1380606003,2024,8835,2024 POPCEN (PSA)
1380606004,2024,2413,2024 POPCEN (PSA)
1380606005,2024,1647,2024 POPCEN (PSA)
1380606006,2024,1458,2024 POPCEN (PSA)
1380606007,2024,2112,2024 POPCEN (PSA)
1380606008,2024,2778,2024 POPCEN (PSA)
1380606009,2024,755,2024 POPCEN (PSA)
1380606010,2024,1268,2024 POPCEN (PSA)
1380606011,2024,1153,2024 POPCEN (PSA)
1380606012,2024,651,2024 POPCEN (PSA)
1380606013,2024,2637,2024 POPCEN (PSA)
1380606014,2024,1774,2024 POPCEN (PSA)
1380606015,2024,1673,2024 POPCEN (PSA)
1380606016,2024,2565,2024 POPCEN (PSA)
1380606017,2024,2182,2024 POPCEN (PSA)
1380606018,2024,2015,2024 POPCEN (PSA)
1380606019,2024,1907,2024 POPCEN (PSA)
1380606020,2024,1603,2024 POPCEN (PSA)
1380606021,2024,795,2024 POPCEN (PSA)
1380606022,2024,1099,2024 POPCEN (PSA)
1380606023,2024,1818,2024 POPCEN (PSA)
1380606024,2024,2977,2024 POPCEN (PSA)
1380606025,2024,1567,2024 POPCEN (PSA)
1380606026,2024,2890,2024 POPCEN (PSA)
1380606027,2024,1264,2024 POPCEN (PSA)
1380606028,2024,2650,2024 POPCEN (PSA)
1380606029,2024,1369,2024 POPCEN (PSA)
1380606030,2024,2079,2024 POPCEN (PSA)
1380606031,2024,1792,2024 POPCEN (PSA)
1380606032,2024,1529,2024 POPCEN (PSA)
1380606033,2024,395,2024 POPCEN (PSA)
1380606034,2024,924,2024 POPCEN (PSA)
1380606035,2024,3113,2024 POPCEN (PSA)
1380606036,2024,463,2024 POPCEN (PSA)
1380606037,2024,656,2024 POPCEN (PSA)
1380606038,2024,3132,2024 POPCEN (PSA)
1380606039,2024,523,2024 POPCEN (PSA)
1380606040,2024,1582,2024 POPCEN (PSA)
1380606041,2024,471,2024 POPCEN (PSA)
1380606042,2024,967,2024 POPCEN (PSA)
1380606043,2024,983,2024 POPCEN (PSA)
1380606044,2024,648,2024 POPCEN (PSA)
1380606045,2024,821,2024 POPCEN (PSA)
1380606046,2024,918,2024 POPCEN (PSA)
1380606047,2024,666,2024 POPCEN (PSA)
1380606048,2024,688,2024 POPCEN (PSA)
1380606049,2024,1084,2024 POPCEN (PSA)
1380606050,2024,582,2024 POPCEN (PSA)
1380606051,2024,941,2024 POPCEN (PSA)
1380606052,2024,769,2024 POPCEN (PSA)
1380606053,2024,1259,2024 POPCEN (PSA)
1380606054,2024,1167,2024 POPCEN (PSA)
1380606055,2024,1360,2024 POPCEN (PSA)
1380606056,2024,1603,2024 POPCEN (PSA)
1380606057,2024,1030,2024 POPCEN (PSA)
1380606058,2024,693,2024 POPCEN (PSA)
1380606059,2024,1066,2024 POPCEN (PSA)
1380606060,2024,936,2024 POPCEN (PSA)
1380606061,2024,1287,2024 POPCEN (PSA)
1380606062,2024,1589,2024 POPCEN (PSA)
1380606063,2024,2895,2024 POPCEN (PSA)
1380606064,2024,1649,2024 POPCEN (PSA)
1380606065,2024,1049,2024 POPCEN (PSA)
1380606066,2024,861,2024 POPCEN (PSA)
1380606067,2024,733,2024 POPCEN (PSA)
1380606068,2024,1594,2024 POPCEN (PSA)
1380606069,2024,856,2024 POPCEN (PSA)
1380606070,2024,3138,2024 POPCEN (PSA)
1380606071,2024,1292,2024 POPCEN (PSA)
1380606072,2024,1448,2024 POPCEN (PSA)
1380606073,2024,1417,2024 POPCEN (PSA)
1380606074,2024,1364,2024 POPCEN (PSA)
1380606075,2024,2424,2024 POPCEN (PSA)
1380606076,2024,1487,2024 POPCEN (PSA)
1380606077,2024,1773,2024 POPCEN (PSA)
1380606078,2024,1126,2024 POPCEN (PSA)
1380606079,2024,1395,2024 POPCEN (PSA)
1380606080,2024,1614,2024 POPCEN (PSA)
1380606081,2024,1701,2024 POPCEN (PSA)
1380606082,2024,1213,2024 POPCEN (PSA)
1380606083,2024,1082,2024 POPCEN (PSA)
1380606084,2024,935,2024 POPCEN (PSA)
1380606085,2024,3179,2024 POPCEN (PSA)
1380606086,2024,1073,2024 POPCEN (PSA)
1380606087,2024,1943,2024 POPCEN (PSA)
1380606088,2024,864,2024 POPCEN (PSA)
1380606089,2024,1397,2024 POPCEN (PSA)
1380606090,2024,2285,2024 POPCEN (PSA)
1380606091,2024,1800,2024 POPCEN (PSA)
1380606092,2024,687,2024 POPCEN (PSA)
1380606093,2024,1464,2024 POPCEN (PSA)
1380606094,2024,818,2024 POPCEN (PSA)
1380606095,2024,1224,2024 POPCEN (PSA)
1380606096,2024,1048,2024 POPCEN (PSA)
1380606097,2024,926,2024 POPCEN (PSA)
1380606098,2024,1165,2024 POPCEN (PSA)
1380606099,2024,858,2024 POPCEN (PSA)
1380606100,2024,1663,2024 POPCEN (PSA)
1380606101,2024,1443,2024 POPCEN (PSA)
1380606102,2024,1085,2024 POPCEN (PSA)
1380606103,2024,1601,2024 POPCEN (PSA)
1380606104,2024,1029,2024 POPCEN (PSA)
1380606105,2024,1435,2024 POPCEN (PSA)
1380606106,2024,1404,2024 POPCEN (PSA)
1380606107,2024,941,2024 POPCEN (PSA)
1380606108,2024,920,2024 POPCEN (PSA)
1380606109,2024,1038,2024 POPCEN (PSA)
1380606110,2024,1361,2024 POPCEN (PSA)
1380606111,2024,788,2024 POPCEN (PSA)
1380606112,2024,816,2024 POPCEN (PSA)
1380606113,2024,1526,2024 POPCEN (PSA)
1380606114,2024,1020,2024 POPCEN (PSA)
1380606115,2024,814,2024 POPCEN (PSA)
1380606116,2024,1010,2024 POPCEN (PSA)
1380606117,2024,1129,2024 POPCEN (PSA)
1380606118,2024,2560,2024 POPCEN (PSA)
1380606119,2024,1929,2024 POPCEN (PSA)
1380606120,2024,2196,2024 POPCEN (PSA)
1380606121,2024,2289,2024 POPCEN (PSA)
1380606122,2024,1192,2024 POPCEN (PSA)
1380606123,2024,1355,2024 POPCEN (PSA)
1380606124,2024,2019,2024 POPCEN (PSA)
1380606125,2024,1385,2024 POPCEN (PSA)
1380606126,2024,695,2024 POPCEN (PSA)
1380606127,2024,1582,2024 POPCEN (PSA)
1380606128,2024,1082,2024 POPCEN (PSA)
1380606129,2024,1299,2024 POPCEN (PSA)
1380606130,2024,796,2024 POPCEN (PSA)
1380606131,2024,1673,2024 POPCEN (PSA)
1380606132,2024,805,2024 POPCEN (PSA)
1380606133,2024,2424,2024 POPCEN (PSA)
1380606134,2024,1510,2024 POPCEN (PSA)
1380606135,2024,944,2024 POPCEN (PSA)
1380606136,2024,503,2024 POPCEN (PSA)
1380606137,2024,1310,2024 POPCEN (PSA)
1380606138,2024,1085,2024 POPCEN (PSA)
1380606139,2024,948,2024 POPCEN (PSA)
1380606140,2024,1128,2024 POPCEN (PSA)
1380606141,2024,1037,2024 POPCEN (PSA)
1380606142,2024,1045,2024 POPCEN (PSA)
1380606143,2024,1474,2024 POPCEN (PSA)
1380606144,2024,971,2024 POPCEN (PSA)
1380606145,2024,2015,2024 POPCEN (PSA)
1380606146,2024,2024,2024 POPCEN (PSA)
1380606147,2024,812,2024 POPCEN (PSA)
1380606148,2024,336,2024 POPCEN (PSA)
1380606149,2024,830,2024 POPCEN (PSA)
1380606150,2024,45,2024 POPCEN (PSA)
1380606151,2024,934,2024 POPCEN (PSA)
1380606152,2024,768,2024 POPCEN (PSA)
1380606153,2024,1170,2024 POPCEN (PSA)
1380606154,2024,771,2024 POPCEN (PSA)
1380606155,2024,770,2024 POPCEN (PSA)
1380606156,2024,657,2024 POPCEN (PSA)
1380606157,2024,591,2024 POPCEN (PSA)
1380606158,2024,942,2024 POPCEN (PSA)
1380606159,2024,1454,2024 POPCEN (PSA)
1380606160,2024,1581,2024 POPCEN (PSA)
1380606161,2024,1151,2024 POPCEN (PSA)
1380606162,2024,909,2024 POPCEN (PSA)
1380606163,2024,1352,2024 POPCEN (PSA)
1380606164,2024,1198,2024 POPCEN (PSA)
1380606165,2024,1535,2024 POPCEN (PSA)
1380606166,2024,1133,2024 POPCEN (PSA)
1380606167,2024,2387,2024 POPCEN (PSA)
1380606168,2024,2261,2024 POPCEN (PSA)
1380606169,2024,1549,2024 POPCEN (PSA)
1380606170,2024,1451,2024 POPCEN (PSA)
1380606171,2024,2658,2024 POPCEN (PSA)
1380606172,2024,2177,2024 POPCEN (PSA)
1380606173,2024,2437,2024 POPCEN (PSA)
1380606174,2024,1881,2024 POPCEN (PSA)
1380606175,2024,2107,2024 POPCEN (PSA)
1380606176,2024,1897,2024 POPCEN (PSA)
1380606177,2024,2452,2024 POPCEN (PSA)
1380606178,2024,1617,2024 POPCEN (PSA)
1380606179,2024,716,2024 POPCEN (PSA)
1380606180,2024,1043,2024 POPCEN (PSA)
1380606181,2024,1078,2024 POPCEN (PSA)
1380606182,2024,2112,2024 POPCEN (PSA)
1380606183,2024,801,2024 POPCEN (PSA)
1380606184,2024,1186,2024 POPCEN (PSA)
1380606185,2024,1468,2024 POPCEN (PSA)
1380606186,2024,1889,2024 POPCEN (PSA)
1380606187,2024,2212,2024 POPCEN (PSA)
1380606188,2024,1269,2024 POPCEN (PSA)
1380606189,2024,1228,2024 POPCEN (PSA)
1380606190,2024,3486,2024 POPCEN (PSA)
1380606191,2024,1138,2024 POPCEN (PSA)
1380606192,2024,6859,2024 POPCEN (PSA)
1380606193,2024,2685,2024 POPCEN (PSA)
1380606194,2024,1227,2024 POPCEN (PSA)
1380606195,2024,1037,2024 POPCEN (PSA)
1380606196,2024,559,2024 POPCEN (PSA)
1380606197,2024,2854,2024 POPCEN (PSA)
1380606198,2024,2085,2024 POPCEN (PSA)
1380606199,2024,2119,2024 POPCEN (PSA)
1380606200,2024,1628,2024 POPCEN (PSA)
1380606201,2024,686,2024 POPCEN (PSA)
1380606202,2024,4229,2024 POPCEN (PSA)
1380606203,2024,2467,2024 POPCEN (PSA)
1380606204,2024,1544,2024 POPCEN (PSA)
1380606205,2024,10510,2024 POPCEN (PSA)
1380606206,2024,4577,2024 POPCEN (PSA)
1380606207,2024,6276,2024 POPCEN (PSA)
1380606208,2024,7765,2024 POPCEN (PSA)
1380606209,2024,2027,2024 POPCEN (PSA)
1380606210,2024,739,2024 POPCEN (PSA)
1380606211,2024,1581,2024 POPCEN (PSA)
1380606212,2024,2242,2024 POPCEN (PSA)
1380606213,2024,443,2024 POPCEN (PSA)
1380606214,2024,1443,2024 POPCEN (PSA)
1380606215,2024,821,2024 POPCEN (PSA)
1380606216,2024,859,2024 POPCEN (PSA)
1380606217,2024,991,2024 POPCEN (PSA)
1380606218,2024,774,2024 POPCEN (PSA)
1380606219,2024,718,2024 POPCEN (PSA)
1380606220,2024,579,2024 POPCEN (PSA)
1380606221,2024,406,2024 POPCEN (PSA)
1380606222,2024,1875,2024 POPCEN (PSA)
1380606223,2024,1117,2024 POPCEN (PSA)
1380606224,2024,1300,2024 POPCEN (PSA)
1380606225,2024,749,2024 POPCEN (PSA)
1380606226,2024,1288,2024 POPCEN (PSA)
1380606227,2024,736,2024 POPCEN (PSA)
1380606228,2024,2070,2024 POPCEN (PSA)
1380606229,2024,1229,2024 POPCEN (PSA)
1380606230,2024,980,2024 POPCEN (PSA)
1380606231,2024,1510,2024 POPCEN (PSA)
1380606232,2024,794,2024 POPCEN (PSA)
1380606233,2024,1502,2024 POPCEN (PSA)
1380606234,2024,1618,2024 POPCEN (PSA)
1380606235,2024,16279,2024 POPCEN (PSA)
1380606236,2024,1640,2024 POPCEN (PSA)
1380606237,2024,6552,2024 POPCEN (PSA)
1380606238,2024,1045,2024 POPCEN (PSA)
1380606239,2024,576,2024 POPCEN (PSA)
1380606240,2024,548,2024 POPCEN (PSA)
1380606241,2024,960,2024 POPCEN (PSA)
1380606242,2024,723,2024 POPCEN (PSA)
1380606243,2024,2025,2024 POPCEN (PSA)
1380607000,2024,23147,2024 POPCEN (PSA)
1380607001,2024,1320,2024 POPCEN (PSA)
1380607002,2024,828,2024 POPCEN (PSA)
1380607003,2024,475,2024 POPCEN (PSA)
1380607004,2024,2179,2024 POPCEN (PSA)
1380607005,2024,805,2024 POPCEN (PSA)
1380607006,2024,1355,2024 POPCEN (PSA)
1380607007,2024,659,2024 POPCEN (PSA)
1380607008,2024,735,2024 POPCEN (PSA)
1380607009,2024,1716,2024 POPCEN (PSA)
1380607010,2024,970,2024 POPCEN (PSA)
1380607011,2024,3019,2024 POPCEN (PSA)
1380607012,2024,9086,2024 POPCEN (PSA)
1380608000,2024,22863,2024 POPCEN (PSA)
1380608001,2024,439,2024 POPCEN (PSA)
1380608002,2024,3547,2024 POPCEN (PSA)
1380608003,2024,387,2024 POPCEN (PSA)
1380608004,2024,3099,2024 POPCEN (PSA)
1380608005,2024,486,2024 POPCEN (PSA)
1380608008,2024,904,2024 POPCEN (PSA)
1380608009,2024,3010,2024 POPCEN (PSA)
1380608010,2024,2905,2024 POPCEN (PSA)
1380608011,2024,3738,2024 POPCEN (PSA)
1380608012,2024,2904,2024 POPCEN (PSA)
1380608013,2024,704,2024 POPCEN (PSA)
1380608014,2024,185,2024 POPCEN (PSA)
1380608015,2024,555,2024 POPCEN (PSA)
1380609000,2024,7437,2024 POPCEN (PSA)
1380609001,2024,1492,2024 POPCEN (PSA)
1380609002,2024,1714,2024 POPCEN (PSA)
1380609003,2024,519,2024 POPCEN (PSA)
1380609004,2024,919,2024 POPCEN (PSA)
1380609005,2024,2793,2024 POPCEN (PSA)
1380610000,2024,114759,2024 POPCEN (PSA)
1380610004,2024,736,2024 POPCEN (PSA)
1380610005,2024,544,2024 POPCEN (PSA)
1380610006,2024,434,2024 POPCEN (PSA)
1380610007,2024,2508,2024 POPCEN (PSA)
1380610008,2024,557,2024 POPCEN (PSA)
1380610009,2024,1478,2024 POPCEN (PSA)
1380610010,2024,722,2024 POPCEN (PSA)
1380610011,2024,4121,2024 POPCEN (PSA)
1380610012,2024,3568,2024 POPCEN (PSA)
1380610013,2024,1759,2024 POPCEN (PSA)
1380610014,2024,2733,2024 POPCEN (PSA)
1380610015,2024,140,2024 POPCEN (PSA)
1380610016,2024,3328,2024 POPCEN (PSA)
1380610017,2024,3572,2024 POPCEN (PSA)
1380610018,2024,848,2024 POPCEN (PSA)
1380610019,2024,5339,2024 POPCEN (PSA)
1380610020,2024,2696,2024 POPCEN (PSA)
1380610021,2024,301,2024 POPCEN (PSA)
1380610022,2024,1081,2024 POPCEN (PSA)
1380610023,2024,788,2024 POPCEN (PSA)
1380610024,2024,5339,2024 POPCEN (PSA)
1380610025,2024,747,2024 POPCEN (PSA)
1380610026,2024,1308,2024 POPCEN (PSA)
1380610027,2024,1225,2024 POPCEN (PSA)
1380610028,2024,2091,2024 POPCEN (PSA)
1380610029,2024,1617,2024 POPCEN (PSA)
1380610030,2024,217,2024 POPCEN (PSA)
1380610031,2024,836,2024 POPCEN (PSA)
1380610032,2024,491,2024 POPCEN (PSA)
1380610033,2024,1196,2024 POPCEN (PSA)
1380610034,2024,8846,2024 POPCEN (PSA)
1380610035,2024,1604,2024 POPCEN (PSA)
1380610036,2024,583,2024 POPCEN (PSA)
1380610037,2024,682,2024 POPCEN (PSA)
1380610038,2024,588,2024 POPCEN (PSA)
1380610039,2024,2459,2024 POPCEN (PSA)
1380610040,2024,1990,2024 POPCEN (PSA)
1380610041,2024,738,2024 POPCEN (PSA)
1380610042,2024,2842,2024 POPCEN (PSA)
1380610043,2024,886,2024 POPCEN (PSA)
1380610044,2024,1775,2024 POPCEN (PSA)
1380610045,2024,2443,2024 POPCEN (PSA)
1380610046,2024,2933,2024 POPCEN (PSA)
1380610047,2024,1983,2024 POPCEN (PSA)
1380610048,2024,4317,2024 POPCEN (PSA)
1380610052,2024,3548,2024 POPCEN (PSA)
1380610053,2024,4598,2024 POPCEN (PSA)
1380610054,2024,4185,2024 POPCEN (PSA)
1380610055,2024,1296,2024 POPCEN (PSA)
1380610056,2024,836,2024 POPCEN (PSA)
1380610057,2024,2028,2024 POPCEN (PSA)
1380610058,2024,1253,2024 POPCEN (PSA)
1380610059,2024,756,2024 POPCEN (PSA)
1380610060,2024,2038,2024 POPCEN (PSA)
1380610061,2024,3825,2024 POPCEN (PSA)
1380610062,2024,2615,2024 POPCEN (PSA)
1380610063,2024,792,2024 POPCEN (PSA)
1380611000,2024,85947,2024 POPCEN (PSA)
1380611001,2024,1753,2024 POPCEN (PSA)
1380611004,2024,689,2024 POPCEN (PSA)
1380611005,2024,1239,2024 POPCEN (PSA)
1380611006,2024,3268,2024 POPCEN (PSA)
1380611007,2024,2539,2024 POPCEN (PSA)
1380611008,2024,1629,2024 POPCEN (PSA)
1380611009,2024,2044,2024 POPCEN (PSA)
1380611010,2024,2564,2024 POPCEN (PSA)
1380611011,2024,2235,2024 POPCEN (PSA)
1380611012,2024,1335,2024 POPCEN (PSA)
1380611013,2024,860,2024 POPCEN (PSA)
1380611014,2024,1085,2024 POPCEN (PSA)
1380611015,2024,1453,2024 POPCEN (PSA)
1380611016,2024,747,2024 POPCEN (PSA)
1380611017,2024,869,2024 POPCEN (PSA)
1380611018,2024,2685,2024 POPCEN (PSA)
1380611019,2024,869,2024 POPCEN (PSA)
1380611023,2024,1479,2024 POPCEN (PSA)
1380611024,2024,2073,2024 POPCEN (PSA)
1380611025,2024,2242,2024 POPCEN (PSA)
1380611026,2024,1722,2024 POPCEN (PSA)
1380611027,2024,967,2024 POPCEN (PSA)
1380611028,2024,2528,2024 POPCEN (PSA)
1380611029,2024,1470,2024 POPCEN (PSA)
1380611030,2024,806,2024 POPCEN (PSA)
1380611031,2024,1395,2024 POPCEN (PSA)
1380611032,2024,1424,2024 POPCEN (PSA)
1380611034,2024,2280,2024 POPCEN (PSA)
1380611035,2024,1362,2024 POPCEN (PSA)
1380611036,2024,2474,2024 POPCEN (PSA)
1380611037,2024,1087,2024 POPCEN (PSA)
1380611038,2024,3590,2024 POPCEN (PSA)
1380611039,2024,1378,2024 POPCEN (PSA)
1380611040,2024,463,2024 POPCEN (PSA)
1380611041,2024,2048,2024 POPCEN (PSA)
1380611042,2024,2719,2024 POPCEN (PSA)
1380611043,2024,2715,2024 POPCEN (PSA)
1380611044,2024,4375,2024 POPCEN (PSA)
1380611045,2024,5407,2024 POPCEN (PSA)
1380611046,2024,3678,2024 POPCEN (PSA)
1380611047,2024,2990,2024 POPCEN (PSA)
1380611048,2024,3306,2024 POPCEN (PSA)
1380611049,2024,2106,2024 POPCEN (PSA)
1380612000,2024,90194,2024 POPCEN (PSA)
1380612001,2024,1517,2024 POPCEN (PSA)
1380612002,2024,1918,2024 POPCEN (PSA)
1380612003,2024,2943,2024 POPCEN (PSA)
1380612004,2024,5673,2024 POPCEN (PSA)
1380612005,2024,3188,2024 POPCEN (PSA)
1380612006,2024,3238,2024 POPCEN (PSA)
1380612007,2024,2052,2024 POPCEN (PSA)
1380612008,2024,2820,2024 POPCEN (PSA)
1380612009,2024,2541,2024 POPCEN (PSA)
1380612010,2024,2831,2024 POPCEN (PSA)
1380612011,2024,9355,2024 POPCEN (PSA)
1380612012,2024,4285,2024 POPCEN (PSA)
1380612013,2024,1527,2024 POPCEN (PSA)
1380612014,2024,1996,2024 POPCEN (PSA)
1380612015,2024,3132,2024 POPCEN (PSA)
1380612016,2024,1589,2024 POPCEN (PSA)
1380612017,2024,1908,2024 POPCEN (PSA)
1380612018,2024,2655,2024 POPCEN (PSA)
1380612019,2024,1121,2024 POPCEN (PSA)
1380612020,2024,979,2024 POPCEN (PSA)
1380612021,2024,291,2024 POPCEN (PSA)
1380612023,2024,2319,2024 POPCEN (PSA)
1380612024,2024,1733,2024 POPCEN (PSA)
1380612025,2024,1907,2024 POPCEN (PSA)
1380612026,2024,718,2024 POPCEN (PSA)
1380612027,2024,1377,2024 POPCEN (PSA)
1380612028,2024,3480,2024 POPCEN (PSA)
1380612029,2024,1131,2024 POPCEN (PSA)
1380612030,2024,2525,2024 POPCEN (PSA)
1380612031,2024,1492,2024 POPCEN (PSA)
1380612032,2024,822,2024 POPCEN (PSA)
1380612033,2024,86,2024 POPCEN (PSA)
1380612034,2024,2396,2024 POPCEN (PSA)
1380612035,2024,3002,2024 POPCEN (PSA)
1380612036,2024,3139,2024 POPCEN (PSA)
1380612037,2024,2480,2024 POPCEN (PSA)
1380612038,2024,1950,2024 POPCEN (PSA)
1380612039,2024,2078,2024 POPCEN (PSA)
1380613000,2024,76783,2024 POPCEN (PSA)
1380613001,2024,69769,2024 POPCEN (PSA)
1380613002,2024,4889,2024 POPCEN (PSA)
1380613003,2024,2033,2024 POPCEN (PSA)
1380613004,2024,34,2024 POPCEN (PSA)
1380613005,2024,58,2024 POPCEN (PSA)
1380614000,2024,208117,2024 POPCEN (PSA)
1380614002,2024,1826,2024 POPCEN (PSA)
1380614003,2024,1494,2024 POPCEN (PSA)
1380614004,2024,381,2024 POPCEN (PSA)
1380614005,2024,888,2024 POPCEN (PSA)
1380614006,2024,673,2024 POPCEN (PSA)
1380614007,2024,1220,2024 POPCEN (PSA)
1380614008,2024,1175,2024 POPCEN (PSA)
1380614009,2024,782,2024 POPCEN (PSA)
1380614010,2024,2531,2024 POPCEN (PSA)
1380614011,2024,1722,2024 POPCEN (PSA)
1380614012,2024,736,2024 POPCEN (PSA)
1380614013,2024,488,2024 POPCEN (PSA)
1380614014,2024,487,2024 POPCEN (PSA)
1380614015,2024,802,2024 POPCEN (PSA)
1380614016,2024,966,2024 POPCEN (PSA)
1380614017,2024,1097,2024 POPCEN (PSA)
1380614018,2024,391,2024 POPCEN (PSA)
1380614019,2024,1984,2024 POPCEN (PSA)
1380614020,2024,2073,2024 POPCEN (PSA)
1380614021,2024,2215,2024 POPCEN (PSA)
1380614022,2024,3321,2024 POPCEN (PSA)
1380614023,2024,5497,2024 POPCEN (PSA)
1380614024,2024,1403,2024 POPCEN (PSA)
