psgc_code,tag_code,source,reference_year
0806403025,U,2020 CPH,2020
0806403026,R,2020 CPH,2020
0806403027,R,2020 CPH,2020
0806403028,R,2020 CPH,2020
0806403029,R,2020 CPH,2020
0806403030,R,2020 CPH,2020
0806403031,R,2020 CPH,2020
0806403032,R,2020 CPH,2020
0806403033,R,2020 CPH,2020
0806403034,R,2020 CPH,2020
0806403035,R,2020 CPH,2020
0806403036,R,2020 CPH,2020
0806403037,R,2020 CPH,2020
0806403038,R,2020 CPH,2020
0806403039,R,2020 CPH,2020
0806403040,R,2020 CPH,2020
0806404001,R,2020 CPH,2020
0806404002,R,2020 CPH,2020
0806404003,R,2020 CPH,2020
0806404004,R,2020 CPH,2020
0806404005,R,2020 CPH,2020
0806404006,R,2020 CPH,2020
0806404007,R,2020 CPH,2020
0806404008,R,2020 CPH,2020
0806404009,R,2020 CPH,2020
0806404010,R,2020 CPH,2020
0806404011,R,2020 CPH,2020
0806404012,R,2020 CPH,2020
0806404013,R,2020 CPH,2020
0806404014,R,2020 CPH,2020
0806404015,R,2020 CPH,2020
0806404016,R,2020 CPH,2020
0806404017,R,2020 CPH,2020
0806405001,R,2020 CPH,2020
0806405002,R,2020 CPH,2020
0806405003,R,2020 CPH,2020
0806405004,R,2020 CPH,2020
0806405005,R,2020 CPH,2020
0806405006,R,2020 CPH,2020
0806405007,R,2020 CPH,2020
0806405008,R,2020 CPH,2020
0806405009,R,2020 CPH,2020
0806405010,R,2020 CPH,2020
0806405011,R,2020 CPH,2020
0806405012,R,2020 CPH,2020
0806405013,R,2020 CPH,2020
0806405014,R,2020 CPH,2020
0806406001,R,2020 CPH,2020
0806406002,R,2020 CPH,2020
0806406003,R,2020 CPH,2020
0806406004,R,2020 CPH,2020
0806406005,R,2020 CPH,2020
0806406006,R,2020 CPH,2020
0806406007,R,2020 CPH,2020
0806406008,R,2020 CPH,2020
0806406009,R,2020 CPH,2020
0806406010,R,2020 CPH,2020
0806406011,R,2020 CPH,2020
0806406012,R,2020 CPH,2020
0806406013,R,2020 CPH,2020
0806406014,R,2020 CPH,2020
0806406015,R,2020 CPH,2020
0806406016,R,2020 CPH,2020
0806406017,R,2020 CPH,2020
0806406018,R,2020 CPH,2020
0806406019,R,2020 CPH,2020
0806406020,R,2020 CPH,2020
0806406021,R,2020 CPH,2020
0806406022,R,2020 CPH,2020
0806406023,R,2020 CPH,2020
0806406024,R,2020 CPH,2020
0806407001,U,2020 CPH,2020
0806407002,U,2020 CPH,2020
0806407003,R,2020 CPH,2020
0806407004,R,2020 CPH,2020
0806407005,R,2020 CPH,2020
0806407006,R,2020 CPH,2020
0806407007,R,2020 CPH,2020
0806407008,R,2020 CPH,2020
0806407009,R,2020 CPH,2020
0806407010,R,2020 CPH,2020
0806407011,R,2020 CPH,2020
0806407012,R,2020 CPH,2020
0806407013,R,2020 CPH,2020
0806407014,R,2020 CPH,2020
0806407015,R,2020 CPH,2020
0806407016,R,2020 CPH,2020
0806407017,R,2020 CPH,2020
0806407018,R,2020 CPH,2020
0806407019,U,2020 CPH,2020
0806407020,R,2020 CPH,2020
0806407021,R,2020 CPH,2020
0806407022,R,2020 CPH,2020
0806407023,R,2020 CPH,2020
0806407024,R,2020 CPH,2020
0806407025,R,2020 CPH,2020
0806407026,R,2020 CPH,2020
0806407027,R,2020 CPH,2020
0806407028,R,2020 CPH,2020
0806407029,U,2020 CPH,2020
0806407030,R,2020 CPH,2020
0806407031,R,2020 CPH,2020
0806407032,R,2020 CPH,2020
0806407033,R,2020 CPH,2020
0806407034,R,2020 CPH,2020
0806407035,R,2020 CPH,2020
0806407036,R,2020 CPH,2020
0806407037,R,2020 CPH,2020
0806407038,U,2020 CPH,2020
0806407039,R,2020 CPH,2020
0806407040,R,2020 CPH,2020
0806407041,R,2020 CPH,2020
0806407042,R,2020 CPH,2020
0806407043,U,2020 CPH,2020
0806407044,R,2020 CPH,2020
0806407045,R,2020 CPH,2020
0806407046,R,2020 CPH,2020
0806407047,R,2020 CPH,2020
0806407048,R,2020 CPH,2020
0806407049,R,2020 CPH,2020
0806407050,R,2020 CPH,2020
0806407051,R,2020 CPH,2020
0806407052,R,2020 CPH,2020
0806407053,R,2020 CPH,2020
0806407054,R,2020 CPH,2020
0806407055,R,2020 CPH,2020
0806407056,R,2020 CPH,2020
0806407057,R,2020 CPH,2020
0806407058,R,2020 CPH,2020
0806407059,U,2020 CPH,2020
0806407060,R,2020 CPH,2020
0806407061,R,2020 CPH,2020
0806407062,R,2020 CPH,2020
0806407063,R,2020 CPH,2020
0806407064,U,2020 CPH,2020
0806407065,R,2020 CPH,2020
0806407066,U,2020 CPH,2020
0806407067,R,2020 CPH,2020
0806407068,R,2020 CPH,2020
0806407069,R,2020 CPH,2020
0806407070,R,2020 CPH,2020
0806408001,R,2020 CPH,2020
0806408002,R,2020 CPH,2020
0806408003,R,2020 CPH,2020
0806408004,R,2020 CPH,2020
0806408005,R,2020 CPH,2020
0806408006,R,2020 CPH,2020
0806408007,R,2020 CPH,2020
0806408008,R,2020 CPH,2020
0806408009,R,2020 CPH,2020
0806408010,R,2020 CPH,2020
0806408011,R,2020 CPH,2020
0806408012,R,2020 CPH,2020
0806408013,R,2020 CPH,2020
0806408015,R,2020 CPH,2020
0806408016,R,2020 CPH,2020
0806408017,R,2020 CPH,2020
0806408018,R,2020 CPH,2020
0806408019,R,2020 CPH,2020
0806408021,R,2020 CPH,2020
0806408022,R,2020 CPH,2020
0806408023,R,2020 CPH,2020
0806408024,R,2020 CPH,2020
0806408025,R,2020 CPH,2020
0806408026,R,2020 CPH,2020
0806408027,R,2020 CPH,2020
0806408028,R,2020 CPH,2020
0806408029,R,2020 CPH,2020
0806408030,R,2020 CPH,2020
0806408031,R,2020 CPH,2020
0806408032,R,2020 CPH,2020
0806409001,R,2020 CPH,2020
0806409002,R,2020 CPH,2020
0806409003,R,2020 CPH,2020
0806409004,R,2020 CPH,2020
0806409005,R,2020 CPH,2020
0806409006,R,2020 CPH,2020
0806409007,R,2020 CPH,2020
0806409008,R,2020 CPH,2020
0806409009,R,2020 CPH,2020
0806409010,R,2020 CPH,2020
0806409011,R,2020 CPH,2020
0806409012,R,2020 CPH,2020
0806409013,R,2020 CPH,2020
0806409014,R,2020 CPH,2020
0806409015,R,2020 CPH,2020
0806409016,R,2020 CPH,2020
0806409017,R,2020 CPH,2020
0806409018,R,2020 CPH,2020
0806409019,R,2020 CPH,2020
0806409020,R,2020 CPH,2020
0806409021,R,2020 CPH,2020
0806409022,R,2020 CPH,2020
0806409023,R,2020 CPH,2020
0806409024,R,2020 CPH,2020
0806409025,R,2020 CPH,2020
0806409026,R,2020 CPH,2020
0806409028,R,2020 CPH,2020
0806409029,R,2020 CPH,2020
0806409030,R,2020 CPH,2020
0806409031,R,2020 CPH,2020
0806409032,R,2020 CPH,2020
0806409033,R,2020 CPH,2020
0806409034,R,2020 CPH,2020
0806409035,R,2020 CPH,2020
0806409036,R,2020 CPH,2020
0806409037,R,2020 CPH,2020
0806409038,R,2020 CPH,2020
0806410001,R,2020 CPH,2020
0806410002,R,2020 CPH,2020
0806410003,R,2020 CPH,2020
0806410005,R,2020 CPH,2020
0806410007,R,2020 CPH,2020
0806410010,R,2020 CPH,2020
0806410011,R,2020 CPH,2020
0806410012,R,2020 CPH,2020
0806410014,R,2020 CPH,2020
0806410015,R,2020 CPH,2020
0806410016,R,2020 CPH,2020
0806411001,R,2020 CPH,2020
0806411002,R,2020 CPH,2020
0806411003,R,2020 CPH,2020
0806411004,R,2020 CPH,2020
0806411005,R,2020 CPH,2020
0806411006,R,2020 CPH,2020
0806411007,R,2020 CPH,2020
0806411008,R,2020 CPH,2020
0806411009,R,2020 CPH,2020
0806411011,R,2020 CPH,2020
0806411012,R,2020 CPH,2020
0806411013,R,2020 CPH,2020
0806411014,R,2020 CPH,2020
0806411015,R,2020 CPH,2020
0806411016,R,2020 CPH,2020
0806411017,R,2020 CPH,2020
0806411019,R,2020 CPH,2020
0806411020,R,2020 CPH,2020
0806411021,R,2020 CPH,2020
0806411023,R,2020 CPH,2020
0806411024,R,2020 CPH,2020
0806411025,R,2020 CPH,2020
0806411026,R,2020 CPH,2020
0806412001,R,2020 CPH,2020
0806412002,R,2020 CPH,2020
0806412003,R,2020 CPH,2020
0806412004,R,2020 CPH,2020
0806412005,R,2020 CPH,2020
0806412006,R,2020 CPH,2020
0806412007,R,2020 CPH,2020
0806412008,R,2020 CPH,2020
0806412009,R,2020 CPH,2020
0806412010,R,2020 CPH,2020
0806412011,R,2020 CPH,2020
0806412012,R,2020 CPH,2020
0806412013,R,2020 CPH,2020
0806412014,R,2020 CPH,2020
0806412015,R,2020 CPH,2020
0806412016,R,2020 CPH,2020
0806412017,R,2020 CPH,2020
0806412018,R,2020 CPH,2020
0806412019,R,2020 CPH,2020
0806412020,R,2020 CPH,2020
0806412021,R,2020 CPH,2020
0806412022,R,2020 CPH,2020
0806412023,R,2020 CPH,2020
0806412024,R,2020 CPH,2020
0806412025,R,2020 CPH,2020
0806412026,R,2020 CPH,2020
0806412027,R,2020 CPH,2020
0806412028,R,2020 CPH,2020
0806412029,R,2020 CPH,2020
0806412030,R,2020 CPH,2020
0806413001,R,2020 CPH,2020
0806413002,R,2020 CPH,2020
0806413003,R,2020 CPH,2020
0806413004,R,2020 CPH,2020
0806413005,R,2020 CPH,2020
0806413006,R,2020 CPH,2020
0806413007,R,2020 CPH,2020
0806413008,R,2020 CPH,2020
0806413009,R,2020 CPH,2020
0806413010,R,2020 CPH,2020
0806413011,R,2020 CPH,2020
0806413012,R,2020 CPH,2020
0806413013,R,2020 CPH,2020
0806413014,R,2020 CPH,2020
0806413015,R,2020 CPH,2020
0806413016,R,2020 CPH,2020
0806413017,R,2020 CPH,2020
0806413018,R,2020 CPH,2020
0806413019,R,2020 CPH,2020
0806413020,R,2020 CPH,2020
0806413021,R,2020 CPH,2020
0806413022,R,2020 CPH,2020
0806414001,R,2020 CPH,2020
0806414002,R,2020 CPH,2020
0806414003,R,2020 CPH,2020
0806414004,R,2020 CPH,2020
0806414005,R,2020 CPH,2020
0806414006,R,2020 CPH,2020
0806414007,R,2020 CPH,2020
0806414008,R,2020 CPH,2020
0806414009,R,2020 CPH,2020
0806414010,R,2020 CPH,2020
0806414011,R,2020 CPH,2020
0806414012,R,2020 CPH,2020
0806414013,R,2020 CPH,2020
0806414014,R,2020 CPH,2020
0806414015,R,2020 CPH,2020
0806414016,R,2020 CPH,2020
0806414017,R,2020 CPH,2020
0806414018,R,2020 CPH,2020
0806415001,R,2020 CPH,2020
0806415002,R,2020 CPH,2020
0806415003,R,2020 CPH,2020
0806415004,R,2020 CPH,2020
0806415005,R,2020 CPH,2020
0806415007,R,2020 CPH,2020
0806415008,R,2020 CPH,2020
0806415009,R,2020 CPH,2020
0806415010,R,2020 CPH,2020
0806415011,R,2020 CPH,2020
0806415012,R,2020 CPH,2020
0806415013,R,2020 CPH,2020
0806415014,R,2020 CPH,2020
0806415015,R,2020 CPH,2020
0806415016,R,2020 CPH,2020
0806416002,R,2020 CPH,2020
0806416003,R,2020 CPH,2020
0806416004,R,2020 CPH,2020
0806416005,R,2020 CPH,2020
0806416006,R,2020 CPH,2020
0806416007,R,2020 CPH,2020
0806416008,R,2020 CPH,2020
0806416009,R,2020 CPH,2020
0806416010,R,2020 CPH,2020
0806416011,R,2020 CPH,2020
0806416012,R,2020 CPH,2020
0806416013,R,2020 CPH,2020
0806416014,R,2020 CPH,2020
0806416015,R,2020 CPH,2020
0806416016,R,2020 CPH,2020
0806417001,R,2020 CPH,2020
0806417002,R,2020 CPH,2020
0806417003,R,2020 CPH,2020
0806417004,R,2020 CPH,2020
0806417005,R,2020 CPH,2020
0806417006,R,2020 CPH,2020
0806417007,R,2020 CPH,2020
0806417008,R,2020 CPH,2020
0806417009,R,2020 CPH,2020
0806417010,R,2020 CPH,2020
0806417011,R,2020 CPH,2020
0806417012,R,2020 CPH,2020
0806417013,R,2020 CPH,2020
0806417014,R,2020 CPH,2020
0806417015,R,2020 CPH,2020
0806417016,R,2020 CPH,2020
0806417017,R,2020 CPH,2020
0806417018,R,2020 CPH,2020
0806417019,R,2020 CPH,2020
0806417020,R,2020 CPH,2020
0806417021,R,2020 CPH,2020
0806417022,R,2020 CPH,2020
0806417023,R,2020 CPH,2020
0806417024,R,2020 CPH,2020
0806417025,R,2020 CPH,2020
0806417026,R,2020 CPH,2020
0806417027,U,2020 CPH,2020
0806417028,U,2020 CPH,2020
0806417029,U,2020 CPH,2020
0806417030,R,2020 CPH,2020
0806417031,U,2020 CPH,2020
0806417032,R,2020 CPH,2020
0806417033,R,2020 CPH,2020
0806417034,R,2020 CPH,2020
0806417035,R,2020 CPH,2020
0806417036,R,2020 CPH,2020
0806417037,R,2020 CPH,2020
0806417038,R,2020 CPH,2020
0806417039,R,2020 CPH,2020
0806417040,R,2020 CPH,2020
0806417041,R,2020 CPH,2020
0806417042,R,2020 CPH,2020
0806417043,R,2020 CPH,2020
0806417044,R,2020 CPH,2020
0806417045,R,2020 CPH,2020
0806418001,R,2020 CPH,2020
0806418002,R,2020 CPH,2020
0806418003,R,2020 CPH,2020
0806418004,R,2020 CPH,2020
0806418005,R,2020 CPH,2020
0806418006,R,2020 CPH,2020
0806418007,R,2020 CPH,2020
0806418008,R,2020 CPH,2020
0806418009,R,2020 CPH,2020
0806418010,R,2020 CPH,2020
0806418011,R,2020 CPH,2020
0806418012,R,2020 CPH,2020
0806418013,R,2020 CPH,2020
0806418014,R,2020 CPH,2020
0806418015,R,2020 CPH,2020
0806418016,R,2020 CPH,2020
0806418017,R,2020 CPH,2020
0806418018,R,2020 CPH,2020
0806418019,R,2020 CPH,2020
0806418020,R,2020 CPH,2020
0806418021,R,2020 CPH,2020
0806418022,R,2020 CPH,2020
0806418023,R,2020 CPH,2020
0806418024,R,2020 CPH,2020
0806418025,R,2020 CPH,2020
0806418026,R,2020 CPH,2020
0806418027,R,2020 CPH,2020
0806418028,R,2020 CPH,2020
0806418029,R,2020 CPH,2020
0806419001,R,2020 CPH,2020
0806419002,R,2020 CPH,2020
0806419003,R,2020 CPH,2020
0806419004,R,2020 CPH,2020
0806419005,R,2020 CPH,2020
0806419006,R,2020 CPH,2020
0807801001,R,2020 CPH,2020
0807801002,R,2020 CPH,2020
0807801003,R,2020 CPH,2020
0807801004,R,2020 CPH,2020
0807801005,R,2020 CPH,2020
0807801006,R,2020 CPH,2020
0807801007,R,2020 CPH,2020
0807801008,R,2020 CPH,2020
0807801009,R,2020 CPH,2020
0807801010,R,2020 CPH,2020
0807801011,R,2020 CPH,2020
0807801012,R,2020 CPH,2020
0807801013,R,2020 CPH,2020
0807802001,R,2020 CPH,2020
0807802002,R,2020 CPH,2020
0807802003,R,2020 CPH,2020
0807802004,R,2020 CPH,2020
0807802005,R,2020 CPH,2020
0807802006,R,2020 CPH,2020
0807802007,R,2020 CPH,2020
0807802008,R,2020 CPH,2020
0807802009,R,2020 CPH,2020
0807802010,R,2020 CPH,2020
0807802011,R,2020 CPH,2020
0807803001,R,2020 CPH,2020
0807803002,R,2020 CPH,2020
0807803003,U,2020 CPH,2020
0807803004,R,2020 CPH,2020
0807803005,R,2020 CPH,2020
0807803007,R,2020 CPH,2020
0807803008,R,2020 CPH,2020
0807803009,R,2020 CPH,2020
0807803010,R,2020 CPH,2020
0807803011,R,2020 CPH,2020
0807803012,R,2020 CPH,2020
0807803013,R,2020 CPH,2020
0807803014,R,2020 CPH,2020
0807804001,R,2020 CPH,2020
0807804002,R,2020 CPH,2020
0807804003,R,2020 CPH,2020
0807804004,R,2020 CPH,2020
0807804005,R,2020 CPH,2020
0807804006,R,2020 CPH,2020
0807804007,R,2020 CPH,2020
0807804009,R,2020 CPH,2020
0807804010,R,2020 CPH,2020
0807804011,R,2020 CPH,2020
0807804012,R,2020 CPH,2020
0807804013,R,2020 CPH,2020
0807804014,R,2020 CPH,2020
0807804015,R,2020 CPH,2020
0807804016,R,2020 CPH,2020
0807804017,R,2020 CPH,2020
0807804018,R,2020 CPH,2020
0807805001,R,2020 CPH,2020
0807805002,R,2020 CPH,2020
0807805003,R,2020 CPH,2020
0807805004,R,2020 CPH,2020
0807805005,R,2020 CPH,2020
0807805006,R,2020 CPH,2020
0807805007,R,2020 CPH,2020
0807805008,R,2020 CPH,2020
0807805009,R,2020 CPH,2020
0807805010,R,2020 CPH,2020
0807805011,R,2020 CPH,2020
0807805012,R,2020 CPH,2020
0807805013,R,2020 CPH,2020
0807805014,R,2020 CPH,2020
0807805015,R,2020 CPH,2020
0807805016,R,2020 CPH,2020
0807805017,R,2020 CPH,2020
0807806001,R,2020 CPH,2020
0807806002,R,2020 CPH,2020
0807806003,R,2020 CPH,2020
0807806004,R,2020 CPH,2020
0807806005,R,2020 CPH,2020
0807806006,R,2020 CPH,2020
0807806007,R,2020 CPH,2020
0807806008,R,2020 CPH,2020
0807806009,R,2020 CPH,2020
0807806010,R,2020 CPH,2020
0807806011,R,2020 CPH,2020
0807806012,R,2020 CPH,2020
0807806013,R,2020 CPH,2020
0807806014,R,2020 CPH,2020
0807806015,R,2020 CPH,2020
0807806016,R,2020 CPH,2020
0807806017,R,2020 CPH,2020
0807806018,R,2020 CPH,2020
0807806019,R,2020 CPH,2020
0807806020,R,2020 CPH,2020
0807807001,R,2020 CPH,2020
0807807002,R,2020 CPH,2020
0807807003,R,2020 CPH,2020
0807807004,R,2020 CPH,2020
0807807005,R,2020 CPH,2020
0807807008,R,2020 CPH,2020
0807807009,R,2020 CPH,2020
0807807010,R,2020 CPH,2020
0807807011,R,2020 CPH,2020
0807807012,R,2020 CPH,2020
0807807014,R,2020 CPH,2020
0807807015,R,2020 CPH,2020
0807807016,R,2020 CPH,2020
0807807017,R,2020 CPH,2020
0807807018,R,2020 CPH,2020
0807808001,R,2020 CPH,2020
0807808002,R,2020 CPH,2020
0807808003,R,2020 CPH,2020
0807808004,U,2020 CPH,2020
0807808005,R,2020 CPH,2020
0807808006,U,2020 CPH,2020
0807808007,R,2020 CPH,2020
0807808008,R,2020 CPH,2020
0807808009,U,2020 CPH,2020
0807808010,R,2020 CPH,2020
0807808012,R,2020 CPH,2020
0807808013,R,2020 CPH,2020
0807808014,R,2020 CPH,2020
0807808015,R,2020 CPH,2020
0807808016,R,2020 CPH,2020
0807808017,U,2020 CPH,2020
0807808018,R,2020 CPH,2020
0807808019,R,2020 CPH,2020
0807808020,R,2020 CPH,2020
0807808021,R,2020 CPH,2020
0807808022,R,2020 CPH,2020
0807808023,R,2020 CPH,2020
0807808024,U,2020 CPH,2020
0807808025,R,2020 CPH,2020
0807808026,R,2020 CPH,2020
0807808027,R,2020 CPH,2020
0831600006,R,2020 CPH,2020
0831600008,R,2020 CPH,2020
0831600010,U,2020 CPH,2020
0831600011,R,2020 CPH,2020
0831600012,U,2020 CPH,2020
0831600013,R,2020 CPH,2020
0831600014,U,2020 CPH,2020
0831600015,R,2020 CPH,2020
0831600018,R,2020 CPH,2020
0831600019,R,2020 CPH,2020
0831600020,R,2020 CPH,2020
0831600021,R,2020 CPH,2020
0831600022,R,2020 CPH,2020
0831600023,R,2020 CPH,2020
0831600024,U,2020 CPH,2020
0831600025,U,2020 CPH,2020
0831600026,R,2020 CPH,2020
0831600027,R,2020 CPH,2020
0831600032,R,2020 CPH,2020
0831600034,U,2020 CPH,2020
0831600035,U,2020 CPH,2020
0831600036,U,2020 CPH,2020
0831600037,U,2020 CPH,2020
0831600038,U,2020 CPH,2020
0831600039,R,2020 CPH,2020
0831600040,U,2020 CPH,2020
0831600041,U,2020 CPH,2020
0831600042,R,2020 CPH,2020
0831600043,R,2020 CPH,2020
0831600044,R,2020 CPH,2020
0831600045,R,2020 CPH,2020
0831600046,U,2020 CPH,2020
0831600047,U,2020 CPH,2020
0831600048,R,2020 CPH,2020
0831600049,U,2020 CPH,2020
0831600050,R,2020 CPH,2020
0831600051,U,2020 CPH,2020
0831600052,R,2020 CPH,2020
0831600053,R,2020 CPH,2020
0831600054,R,2020 CPH,2020
0831600055,U,2020 CPH,2020
0831600056,R,2020 CPH,2020
0831600057,R,2020 CPH,2020
0831600058,R,2020 CPH,2020
0831600059,R,2020 CPH,2020
0831600060,U,2020 CPH,2020
0831600061,R,2020 CPH,2020
0831600062,R,2020 CPH,2020
0831600063,R,2020 CPH,2020
0831600064,U,2020 CPH,2020
0831600065,R,2020 CPH,2020
0831600066,R,2020 CPH,2020
0831600067,R,2020 CPH,2020
0831600068,R,2020 CPH,2020
0831600069,R,2020 CPH,2020
0831600070,R,2020 CPH,2020
0831600071,U,2020 CPH,2020
0831600072,R,2020 CPH,2020
0831600073,R,2020 CPH,2020
0831600074,U,2020 CPH,2020
0831600075,R,2020 CPH,2020
0831600076,R,2020 CPH,2020
0831600077,R,2020 CPH,2020
0831600078,R,2020 CPH,2020
0831600079,U,2020 CPH,2020
0831600080,R,2020 CPH,2020
0831600081,R,2020 CPH,2020
0831600082,U,2020 CPH,2020
0831600083,R,2020 CPH,2020
0831600084,R,2020 CPH,2020
0831600085,R,2020 CPH,2020
0831600086,U,2020 CPH,2020
0831600087,R,2020 CPH,2020
0831600088,U,2020 CPH,2020
0831600089,R,2020 CPH,2020
0831600090,R,2020 CPH,2020
0831600091,R,2020 CPH,2020
0831600092,R,2020 CPH,2020
0831600093,R,2020 CPH,2020
0831600094,R,2020 CPH,2020
0831600095,R,2020 CPH,2020
0831600096,R,2020 CPH,2020
0831600097,R,2020 CPH,2020
0831600098,R,2020 CPH,2020
0831600099,R,2020 CPH,2020
0831600100,R,2020 CPH,2020
0831600101,R,2020 CPH,2020
0831600102,U,2020 CPH,2020
0831600103,R,2020 CPH,2020
0831600104,R,2020 CPH,2020
0831600105,U,2020 CPH,2020
0831600106,U,2020 CPH,2020
0831600107,R,2020 CPH,2020
0831600108,U,2020 CPH,2020
0831600109,U,2020 CPH,2020
0831600110,U,2020 CPH,2020
0831600112,R,2020 CPH,2020
0831600113,R,2020 CPH,2020
0831600114,U,2020 CPH,2020
0831600115,R,2020 CPH,2020
0831600116,R,2020 CPH,2020
0831600117,U,2020 CPH,2020
0831600118,R,2020 CPH,2020
0831600119,R,2020 CPH,2020
0831600120,R,2020 CPH,2020
0831600121,R,2020 CPH,2020
0831600122,R,2020 CPH,2020
0831600123,R,2020 CPH,2020
0831600124,U,2020 CPH,2020
0831600125,U,2020 CPH,2020
0831600127,U,2020 CPH,2020
0831600128,R,2020 CPH,2020
0831600129,U,2020 CPH,2020
0831600130,U,2020 CPH,2020
0831600131,U,2020 CPH,2020
0831600132,R,2020 CPH,2020
0831600133,U,2020 CPH,2020
0831600134,U,2020 CPH,2020
0831600135,U,2020 CPH,2020
0831600136,U,2020 CPH,2020
0831600137,R,2020 CPH,2020
0831600138,R,2020 CPH,2020
0831600139,R,2020 CPH,2020
0831600140,R,2020 CPH,2020
0831600141,R,2020 CPH,2020
0831600142,R,2020 CPH,2020
0831600143,R,2020 CPH,2020
0831600145,R,2020 CPH,2020
0831600146,R,2020 CPH,2020
0831600147,R,2020 CPH,2020
0831600148,R,2020 CPH,2020
0831600149,R,2020 CPH,2020
0831600150,R,2020 CPH,2020
0831600151,R,2020 CPH,2020
0831600152,U,2020 CPH,2020
0831600153,U,2020 CPH,2020
0831600154,U,2020 CPH,2020
0831600155,R,2020 CPH,2020
0906601001,R,2020 CPH,2020
0906601002,R,2020 CPH,2020
0906601003,R,2020 CPH,2020
0906601004,U,2020 CPH,2020
0906601005,R,2020 CPH,2020
0906601006,R,2020 CPH,2020
0906601007,R,2020 CPH,2020
0906601008,R,2020 CPH,2020
0906601010,R,2020 CPH,2020
0906601011,U,2020 CPH,2020
0906601012,R,2020 CPH,2020
0906601013,R,2020 CPH,2020
0906601014,R,2020 CPH,2020
0906601015,R,2020 CPH,2020
0906601016,R,2020 CPH,2020
0906601017,R,2020 CPH,2020
0906601018,R,2020 CPH,2020
0906601019,R,2020 CPH,2020
0906601020,R,2020 CPH,2020
0906601021,R,2020 CPH,2020
0906601022,R,2020 CPH,2020
0906601023,R,2020 CPH,2020
0906601024,R,2020 CPH,2020
0906601025,R,2020 CPH,2020
0906601026,R,2020 CPH,2020
0906601027,R,2020 CPH,2020
0906601028,R,2020 CPH,2020
0906601029,R,2020 CPH,2020
0906601030,R,2020 CPH,2020
0906601031,U,2020 CPH,2020
0906601032,R,2020 CPH,2020
0906601033,R,2020 CPH,2020
0906601035,R,2020 CPH,2020
0906601036,R,2020 CPH,2020
0906602001,U,2020 CPH,2020
0906602002,U,2020 CPH,2020
0906602003,U,2020 CPH,2020
0906602004,U,2020 CPH,2020
0906602007,U,2020 CPH,2020
0906602008,U,2020 CPH,2020
0906602009,U,2020 CPH,2020
0906602010,U,2020 CPH,2020
0906603002,R,2020 CPH,2020
0906603004,R,2020 CPH,2020
0906603010,U,2020 CPH,2020
0906603011,R,2020 CPH,2020
0906603012,U,2020 CPH,2020
0906603013,U,2020 CPH,2020
0906603016,R,2020 CPH,2020
0906603017,R,2020 CPH,2020
0906603018,R,2020 CPH,2020
0906604004,R,2020 CPH,2020
0906604007,R,2020 CPH,2020
0906604008,R,2020 CPH,2020
0906604012,R,2020 CPH,2020
0906604013,R,2020 CPH,2020
0906604014,R,2020 CPH,2020
0906604015,R,2020 CPH,2020
0906604021,U,2020 CPH,2020
0906604024,R,2020 CPH,2020
0906604028,U,2020 CPH,2020
0906604029,R,2020 CPH,2020
0906604030,R,2020 CPH,2020
0906605001,R,2020 CPH,2020
0906605002,R,2020 CPH,2020
0906605003,R,2020 CPH,2020
0906605004,R,2020 CPH,2020
0906605005,R,2020 CPH,2020
0906605006,R,2020 CPH,2020
0906605007,R,2020 CPH,2020
0906605008,R,2020 CPH,2020
0906605009,R,2020 CPH,2020
0906605010,R,2020 CPH,2020
0906605011,R,2020 CPH,2020
0906605012,U,2020 CPH,2020
0906605013,R,2020 CPH,2020
0906605014,R,2020 CPH,2020
0906605015,R,2020 CPH,2020
0906605016,R,2020 CPH,2020
0906605017,U,2020 CPH,2020
0906605018,R,2020 CPH,2020
0906605019,R,2020 CPH,2020
0906605020,R,2020 CPH,2020
0906605021,R,2020 CPH,2020
0906605022,R,2020 CPH,2020
0906605023,U,2020 CPH,2020
0906605024,R,2020 CPH,2020
0906605025,R,2020 CPH,2020
0906605026,R,2020 CPH,2020
0906605027,R,2020 CPH,2020
0906606002,R,2020 CPH,2020
0906606003,R,2020 CPH,2020
0906606008,R,2020 CPH,2020
0906606012,R,2020 CPH,2020
0906606015,R,2020 CPH,2020
0906607001,R,2020 CPH,2020
0906607002,R,2020 CPH,2020
0906607003,R,2020 CPH,2020
0906607004,R,2020 CPH,2020
0906607005,R,2020 CPH,2020
0906607006,R,2020 CPH,2020
0906607007,R,2020 CPH,2020
0906607008,R,2020 CPH,2020
0906607011,R,2020 CPH,2020
0906607013,R,2020 CPH,2020
0906607014,R,2020 CPH,2020
0906607015,R,2020 CPH,2020
0906607016,R,2020 CPH,2020
0906607017,R,2020 CPH,2020
0906607018,R,2020 CPH,2020
0906607019,R,2020 CPH,2020
0906607023,R,2020 CPH,2020
0906607027,R,2020 CPH,2020
0906607028,R,2020 CPH,2020
0906607029,R,2020 CPH,2020
0906607030,R,2020 CPH,2020
0906607031,R,2020 CPH,2020
0906607033,R,2020 CPH,2020
0906607034,R,2020 CPH,2020
0906607036,U,2020 CPH,2020
0906607037,R,2020 CPH,2020
0906607038,R,2020 CPH,2020
0906607039,R,2020 CPH,2020
0906607040,R,2020 CPH,2020
0906607042,R,2020 CPH,2020
0906607043,R,2020 CPH,2020
0906608001,R,2020 CPH,2020
0906608003,R,2020 CPH,2020
0906608004,R,2020 CPH,2020
0906608005,R,2020 CPH,2020
